Column1,reviewId,content,topic_openai,topic_category,app
923,9fbdb3cf-c455-47ce-b994-a9032473871e,"Es ist nicht möglich seinen Account zu löschen. Per WebApp nicht möglich, nur App heißt es, aber da funktioniert es nicht mal! Endlosschleife in der Menüführung. Support will oder kann nicht helfen (keine Antwort auf Anfrage)",usability,quality_usability,Trade Republic
924,1ef8710d-27f2-4b0a-bc40-f4ede7d9ec6d,"La aplicación es bastante simple, sin anuncios y se centra en lo importante, aunque echo de menos poder ver el saldo acumulativo después de cada movimiento, el saldo acumulativo descontado directamente en cada compra y un indicador de lo acumulado hasta que se confirme la compra del acción.",simple,quality_usability,Trade Republic
925,6cc97383-e87f-48a8-8212-80f45e1f53e4,"excellent, transparent, credible and easy to use",transparency,trust_ethics,Trade Republic
926,55d0b496-a2e7-4d1f-9c63-e0f5a9ce03cd,"Won't let you transfer money to a merchant bank account as it requires them to send to trade republic for verification, which no merchant will agree to. Could use a pie feature like trading 212, to get to their support chat bot makes you go through a maze and they don't have a human phone support line that isn't about just losing your card or blocking your account.",accessibility,quality_usability,Trade Republic
927,38d18adb-b569-44ea-b55c-868cd377da4d,no issues so far,reliability,quality_usability,Trade Republic
928,66cc6d64-f9fa-468f-9c5e-fa6a5cbc9106,"Really, good app. Please let users divide their money for different goals",goal,empowerment_control,Trade Republic
929,f053d0fb-d6bc-4d33-8ce0-2fe7d03085fb,"Bad app. Stupid customer service, just prevents me from opening an account without any reasons.",accessibility,quality_usability,Trade Republic
930,21f1fe9a-1ee9-435c-9b37-2b204ac4e11d,Very simple to use and check for status. It can even be used to explain to my wife what is going on.,simple,quality_usability,Trade Republic
931,6e60f64c-0bea-4cb7-b03f-3ebc90f19d75,"Scam not a bank. I had a UETR transaction sent to 4 weeks ago and they did not deposit the money in my account (was addressed to my IBAN) or respond to me in any useful way despite numerous emails, chats, ..etc. Recommend closung your accounts there asap",trust,trust_ethics,Trade Republic
932,6bf48539-184d-47bd-8230-de9f814f569d,installez l'App et mettez un investissement programmée sur un ETF vous protégera de l'inflation :) super app,protection,trust_ethics,Trade Republic
933,19479cb0-56db-47a6-8c3a-9e15bbcdae67,"Cannot create an account, been waiting over 6 months and have received 1 response to my attempts to communicate via email and app. Extremely poor customer service and zero ability to communicate with the company. How do I trust you with my money when I can't even set up an account for 6 months?",trust,trust_ethics,Trade Republic
934,2e835126-833f-4594-a475-48bb44a51c1c,"Es gibt keinen Kundenservice. Kein Telefon, keine E-Mail, und der Chat ist kein Chat sondern nur ein Inhaltsverzeichnis der FAQ. Das ist selbst für eine Nicht-Bank ungewöhnlich... Falsche Abrechnungen können nicht reklamiert werden. Ist dann halt Pech, wenn der Algorithmus falsch ist oder man zu Unrecht Geld abgezogen bekommt. Freistellungauftrag für Eheleute nicht möglich. Selbst für einen Billigheimer absurd schlecht.",service,user_centricity_support,Trade Republic
935,a69f88a0-af57-45c2-957b-88b23647d04e,"Karte / Konto wird einfach aus ""Sicherheitsgründen"" gesperrt ohne jegliche Kommunikation. Keine Antwort auf den Chat in der App und der Großteil meines Geldes ist einfach kurz vor dem Urlaub gefangen.",security,trust_ethics,Trade Republic
936,abed6079-e7c6-4985-84ba-3b9edf425a2f,"Service is great, until you start opening an account for your kids. the support experience is awful, for the same support request, many advisors are involved in separate threads. They asked me to send extra verification documents like pasaport I think I'm being discriminated for not being a German, I'll check with my lawyer. Also they failed to clarify how the passport copy will be handled and secured under GDPR. Get your things together!",support,user_centricity_support,Trade Republic
937,1da7a054-1289-48f6-b5eb-5fd0562202d8,would li w to use the app but there's no option for United states number,accessibility,quality_usability,Trade Republic
938,70548357-3264-4b36-90f7-9df6f3960ca1,"I'm not able to change the language of the app. It seems to be tied to the OS language, which is not what I want.",flexibility,quality_usability,Trade Republic
939,096f3636-266d-4650-8727-30c7b6ef75a7,Je suis très insatisfait par la nouvelle mise à jour. L'interface n'est plus aussi intuitif et fonctionnel.,intuitive,quality_usability,Trade Republic
940,9a966415-97c1-401b-abba-d5bf3799617c,"Don't bother with this app. Every month they will add some feature that messes with your previous records/transactions. Imagine adding an automated taxation in the middle of the year and telling your clients they can't offset any gains/losses from earlier in that year. Also customer service will just tell you ""you don't have to use our app"". You bet I don't.",reliability,quality_usability,Trade Republic
941,f5718f24-95a3-455d-9b4f-7729c966eedb,"The app is a bit difficult to use and the design not so good e.g, you need to manually scroll all the way up and the current page is closing. Signs do not appear correct",usability,quality_usability,Trade Republic
942,ded6d058-21b0-4ee7-8818-3cdded95c9d6,"ROBBERS STAY AWAY, they do NOT act within the law. I am putting a formal complain. See other reviews were people say they could not get hold of their money for weeks or that the mobey just disappeared.",trust,trust_ethics,Trade Republic
943,39d745c8-c23c-4fce-925f-a9d47272d0fa,"No support. Literally, empty screen in the Android App / Get help section. No option to call or message support in Web wersion.",support,user_centricity_support,Trade Republic
944,76b73ed6-7f1e-4136-b723-ff68ed8bbeaa,"Mit dem neuen Girokonto plötzlich keine Echtzeit Überweisung mehr möglich. Am Aktienmarkt ist schnelle Handlungsfähigkeit wichtig, hier ist sie absolut nicht gegeben. Hätte ich das gewusst, hätte ich einen anderen Brokern genutzt.",realtime,innovation_technology,Trade Republic
945,3b39d921-3987-40a1-9238-5bc50f301bd3,Charts the most important thing are very very bad. A Bachelor could so a better job. This is most likely by design. Unreadable. Chart covered by text. Details on touch only do react not properly,usability,quality_usability,Trade Republic
946,f8fe19f6-c4b6-4cc4-aa2a-c0ba866393d4,Excellent app!,experience,user_centricity_support,Trade Republic
947,56a3ad93-c4c6-4b30-90a7-9c7ecc9fbd08,"Ive had a very bad experience with Trade Republic. I lost over 4,000 due to platform issues, especially with shares like Volkswagen, Airbnb, First Solar. The share prices changed, but my deviation and returns didnt reflect it correctly. I contacted support several times, and after long delays and vague responses, they stopped replying and even deleted chat history. The AI chat is slow and unhelpful. This feels unfair and irresponsible. Be careful before trusting this platform Trade Republic",trust,trust_ethics,Trade Republic
948,205a5969-63a8-4400-87df-8a2003e57bc4,"Identifikation funktioniert einfach nicht und es schlägt immer fehl mit ""Daten konnten nicht hochgeladen werden""",functionality,quality_usability,Trade Republic
949,e7966d48-c538-4f3e-82ac-b67e1fbab96a,Terrible servers. my portfolio takes a lot of time load. It has happened many times. I had to come here and write the review because today it's the worst it has been 30 minutes and it still didn't load. P.S. Scalable Capital works perfectly fine at the same time.,reliability,quality_usability,Trade Republic
950,5d39394a-2350-4c0a-84af-eb6e1ba69734,"It lacks the function to compare different stocks on the chart, which would be really useful. Otherwise, it's a well-made app also for inexperienced, giving the fact that it's kept simple and intuitive",functionality,quality_usability,Trade Republic
951,6a1da027-6c65-47f5-b89c-93415997f80f,assistenza clienti pessima,service,user_centricity_support,Trade Republic
952,3369f8ab-0f2c-45bf-becb-05e4bcdc50f2,Non existent customer service,service,user_centricity_support,Trade Republic
953,ef3a0cb9-fa95-4e93-824b-ff8b45e0c49a,i liked,enjoy,user_centricity_support,Trade Republic
954,811fcbac-88f6-4a6d-b472-ba91f32b3e9d,"Many bugs and glitches and UI quite big. Dark theme have white font over white button. No customer service! before, first touch was with a human in 24h-48h and then no replies at all... Now, no more humans but a garbage bot spamming premade answers... I know how to use a Q&A/help center, I start a conversation this to get a representative for a problem. Last but not least, if you change of country you cannot update your address neither the ""support"" can, told to sell all & close your account.",support,user_centricity_support,Trade Republic
955,36b6398e-8481-4b10-8e29-7c468d92366e,"Aucune réponse, service client inexistant",service,user_centricity_support,Trade Republic
956,f32eb223-fbff-4ca3-9610-b8ee622af64e,App becomes unresponsive during periods of high market volatility or high user activity. This exposes its users to losses due to the inability to trade during these critical periods. Completely unacceptable for a banking/finance app.,reliability,quality_usability,Trade Republic
957,89b6f411-d1c9-47cf-b100-4faa710bf732,I can't even login to my account... it doesn't send any code to my number (verified several times it's the right one),accessibility,quality_usability,Trade Republic
958,fe1d0d9a-b170-404a-b9bc-8ed5b0dc85d3,"Danke für diese Sinnvolle App. Folgendes wäre toll: - Grafische Darstellung des ""Net worth"" - Grafische Darstellung bei ""Wealth"" unter berücksichtigung der Kapital Zu- und Abflüsse Danke :)",functionality,quality_usability,Trade Republic
959,3c72183c-81a8-4b48-8a49-180bc3aae705,Worst app and support. They cannot validate my ID with a simple bank transfer and don't help at all to fix the issue. I do not recommend this app.,support,user_centricity_support,Trade Republic
960,da8dd386-5a5d-4043-b122-4e777c79486a,"Trade republic works well if you are planning to live in a country forever. But should you change countries, you will not be able to access ypur account anymore. And because you had an account you cannot create another one. Dear Trade Republic, its been 5 years simce I reported this problem to your customer service, until you fix this issue, unfortunately only 1 star.",accessibility,quality_usability,Trade Republic
961,600a2b32-43c2-4d31-9542-06d442382edd,Cannot install anymore in Android 14. The only App. Others can be installed without problems,,,Trade Republic
